year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5
2008,6,1,3,45,13.75,-13.21,13.84,-12.13,14.42,-12.89,14.0,-5.0,14.0,-5.0,2011.0,2603.0,2601.0,0.0,0.0,2725,300,12950,0.0,0.0,112.81,122.0,148.49,400.0,400.0
2008,6,1,4,0,13.75,-13.25,13.93,-12.27,14.0,-5.0,14.0,-5.0,14.0,-5.0,1652.0,2309.0,0.0,0.0,0.0,3700,12375,0,0.0,0.0,110.63,144.13,400.0,400.0,400.0
2008,6,1,4,15,13.61,-11.86,13.79,-13.3,14.0,-5.0,14.0,-5.0,14.0,-5.0,1965.0,1955.0,0.0,0.0,0.0,4250,10450,0,0.0,0.0,109.44,158.67,400.0,400.0,400.0
2008,6,1,4,30,13.66,-11.86,13.79,-13.39,14.0,-5.0,14.0,-5.0,14.0,-5.0,1754.0,1120.0,0.0,0.0,0.0,4000,7325,0,0.0,0.0,106.51,158.49,400.0,400.0,400.0
2008,6,1,4,45,13.93,-13.21,13.75,-11.91,14.0,-5.0,14.0,-5.0,14.0,-5.0,959.0,1285.0,0.0,0.0,0.0,1750,3450,0,0.0,0.0,111.46,156.85,400.0,400.0,400.0
2008,6,1,5,0,13.07,-12.89,13.79,-11.95,13.93,-13.21,14.0,-5.0,14.0,-5.0,831.0,64.0,740.0,0.0,0.0,1100,7025,950,0.0,0.0,111.46,128.32,154.72,400.0,400.0
2008,6,1,5,15,13.93,-13.21,13.12,-12.85,14.0,-5.0,14.0,-5.0,14.0,-5.0,835.0,857.0,0.0,0.0,0.0,775,1050,0,0.0,0.0,111.46,129.81,400.0,400.0,400.0
2008,6,1,5,30,13.07,-13.03,13.93,-13.25,10.74,-10.02,14.0,-5.0,14.0,-5.0,367.0,324.0,2179.0,0.0,0.0,700,1625,16125,0.0,0.0,110.64,123.69,252.1,400.0,400.0
2008,6,1,5,45,13.03,-13.07,10.78,-10.11,14.0,-5.0,14.0,-5.0,14.0,-5.0,519.0,1734.0,0.0,0.0,0.0,1525,15850,0,0.0,0.0,123.57,248.16,400.0,400.0,400.0
2008,6,1,6,0,13.07,-13.12,10.87,-10.06,14.0,-5.0,14.0,-5.0,14.0,-5.0,482.0,1763.0,0.0,0.0,0.0,825,13225,0,0.0,0.0,120.93,248.34,400.0,400.0,400.0
2008,6,1,6,30,13.03,-10.38,12.67,-13.34,10.42,-10.42,14.0,-5.0,14.0,-5.0,600.0,124.0,2014.0,0.0,0.0,4475,2125,3600,0.0,0.0,120.74,211.75,246.1,400.0,400.0
2008,6,1,6,45,12.8,-10.51,12.71,-13.39,10.47,-10.47,14.0,-5.0,14.0,-5.0,357.0,214.0,1914.0,0.0,0.0,3600,6825,4025,0.0,0.0,117.99,208.93,243.31,400.0,400.0
2008,6,1,7,0,12.31,-10.78,12.71,-13.43,10.47,-10.56,14.0,-5.0,14.0,-5.0,408.0,360.0,2461.0,0.0,0.0,13425,13225,4625,0.0,0.0,117.14,204.83,240.87,400.0,400.0
2008,6,1,7,15,12.71,-13.57,12.26,-10.83,10.29,-10.56,10.65,-10.29,11.28,-10.02,437.0,470.0,2027.0,1822.0,1961.0,8125,17325,13225,3225.0,1125.0,112.9,203.71,242.85,245.0,245.75
2008,6,1,7,30,12.76,-13.61,12.98,-10.42,12.17,-10.83,10.65,-10.33,11.28,-10.02,312.0,576.0,495.0,1993.0,1951.0,8775,19800,19800,13650.0,475.0,111.52,204.85,211.25,242.85,244.07
2008,6,1,7,45,12.76,-13.61,12.08,-10.78,11.32,-10.02,13.03,-10.33,10.15,-10.78,306.0,527.0,711.0,1301.0,707.0,9000,20375,1025,475.0,13400.0,111.52,208.25,213.69,241.76,242.4
2008,6,1,8,0,12.89,-13.57,12.0,-10.69,14.0,-5.0,14.0,-5.0,14.0,-5.0,400.0,750.0,0.0,0.0,0.0,8225,27050,0,0.0,0.0,110.64,212.21,400.0,400.0,400.0
2008,6,1,8,15,12.98,-13.57,12.17,-11.19,14.0,-5.0,14.0,-5.0,14.0,-5.0,414.0,713.0,0.0,0.0,0.0,6400,31500,0,0.0,0.0,109.18,194.24,400.0,400.0,400.0
2008,6,1,8,30,12.98,-13.57,12.89,-10.74,12.04,-11.23,14.0,-5.0,14.0,-5.0,401.0,1225.0,1133.0,0.0,0.0,5725,23650,975,0.0,0.0,109.18,194.12,201.38,400.0,400.0
2008,6,1,8,45,12.98,-13.61,12.94,-10.74,12.04,-11.32,14.0,-5.0,14.0,-5.0,269.0,1338.0,1238.0,0.0,0.0,5000,24225,2650,0.0,0.0,106.94,191.42,200.85,400.0,400.0
2008,6,1,9,0,13.03,-13.7,11.95,-11.32,14.0,-5.0,14.0,-5.0,14.0,-5.0,421.0,1514.0,0.0,0.0,0.0,3550,22600,0,0.0,0.0,103.83,193.2,400.0,400.0,400.0
2008,6,1,9,15,13.03,-13.79,11.68,-10.78,11.77,-11.5,14.0,-5.0,14.0,-5.0,427.0,2368.0,1628.0,0.0,0.0,2200,17200,2975,0.0,0.0,101.21,189.9,212.88,400.0,400.0
2008,6,1,9,30,12.98,-13.84,11.73,-11.55,11.59,-10.83,12.89,-11.14,12.67,-11.64,340.0,3147.0,2649.0,2045.0,2236.0,800,1375,5025,8750.0,575.0,100.5,173.46,187.93,189.17,212.94
2008,6,1,9,45,12.94,-11.14,11.64,-11.59,12.67,-11.64,14.0,-5.0,14.0,-5.0,3120.0,1365.0,1879.0,0.0,0.0,1125,5050,10800,0.0,0.0,173.46,187.64,189.86,400.0,400.0
2008,6,1,10,0,11.5,-11.73,12.94,-11.1,10.96,-11.86,14.0,-5.0,14.0,-5.0,1243.0,1365.0,1655.0,0.0,0.0,13800,4300,650,0.0,0.0,188.32,188.6,194.76,400.0,400.0
2008,6,1,10,15,10.92,-12.04,12.94,-11.1,12.49,-11.55,11.41,-11.82,14.0,-5.0,1540.0,1963.0,1537.0,1504.0,0.0,800,16625,775,350.0,0.0,178.85,186.7,188.6,191.44,400.0
2008,6,1,10,30,11.37,-11.86,12.49,-11.55,12.04,-11.01,14.0,-5.0,14.0,-5.0,1617.0,1556.0,2616.0,0.0,0.0,2400,20450,1625,0.0,0.0,178.85,187.04,201.36,400.0,400.0
2008,6,1,10,45,12.49,-11.5,12.04,-10.96,11.28,-12.04,14.0,-5.0,14.0,-5.0,981.0,2086.0,2050.0,0.0,0.0,3175,22775,3000,0.0,0.0,179.77,183.22,202.27,400.0,400.0
2008,6,1,11,0,12.49,-11.46,12.04,-10.96,11.1,-12.13,14.0,-5.0,14.0,-5.0,1628.0,2963.0,2149.0,0.0,0.0,3125,25100,3525,0.0,0.0,181.62,184.63,202.27,400.0,400.0
2008,6,1,11,15,12.08,-10.96,11.05,-12.18,11.95,-11.64,12.53,-11.46,14.0,-5.0,2427.0,1997.0,1555.0,973.0,0.0,1825,4125,20875,3200.0,0.0,180.87,183.48,183.74,201.85,400.0
2008,6,1,11,30,12.17,-11.01,12.04,-12.09,11.91,-11.55,11.01,-12.27,14.0,-5.0,2087.0,2903.0,2865.0,1812.0,0.0,1675,18825,1175,175.0,0.0,167.57,182.78,186.59,199.72,400.0
2008,6,1,11,45,11.95,-11.55,11.05,-12.49,12.08,-12.13,11.41,-11.59,14.0,-5.0,2354.0,2120.0,1795.0,2496.0,0.0,1925,13400,1625,1350.0,0.0,166.21,175.5,186.12,193.31,400.0
2008,6,1,12,0,11.14,-12.58,11.59,-11.91,11.41,-11.64,12.04,-12.18,12.0,-11.59,2144.0,1761.0,1849.0,2606.0,1966.0,1550,6550,3625,1500.0,3625.0,165.5,171.27,180.83,183.41,192.48
2008,6,1,12,15,10.87,-14.96,11.19,-12.71,11.86,-12.22,11.59,-11.86,12.04,-11.55,59.0,1673.0,2555.0,2760.0,2839.0,2650,2950,1025,4350.0,950.0,134.08,166.93,166.98,181.95,184.26
2008,6,1,12,30,10.96,-15.0,11.23,-12.76,14.0,-5.0,14.0,-5.0,14.0,-5.0,76.0,2648.0,0.0,0.0,0.0,4325,11625,0,0.0,0.0,130.92,164.83,400.0,400.0,400.0
2008,6,1,12,45,11.01,-15.09,11.37,-12.44,10.15,-12.98,11.55,-11.77,14.0,-5.0,161.0,1321.0,2679.0,2026.0,0.0,28550,10150,1100,625.0,0.0,128.08,170.42,185.55,187.63,400.0
2008,6,1,13,15,11.1,-16.26,12.0,-15.95,10.56,-14.56,11.1,-15.18,11.41,-12.58,59.0,26.0,212.0,134.0,2371.0,9700,1550,7225,4325.0,10200.0,88.81,120.0,124.33,148.93,166.07
2008,6,1,13,30,11.14,-16.31,12.04,-15.99,10.6,-14.6,11.14,-15.18,11.41,-12.62,90.0,65.0,200.0,198.0,2231.0,3000,6300,11525,1925.0,11075.0,86.58,118.02,123.37,147.63,164.54
2008,6,1,13,45,11.19,-16.35,12.13,-16.04,11.19,-15.23,10.65,-14.69,11.46,-12.76,109.0,75.0,451.0,470.0,1523.0,4275,4275,6525,12150.0,10925.0,82.49,116.07,121.17,144.67,160.11
2008,6,1,14,0,11.23,-16.44,12.17,-16.04,10.65,-14.74,11.23,-15.27,11.46,-12.8,140.0,69.0,507.0,485.0,1034.0,7075,29600,6650,15075.0,10200.0,81.5,114.21,118.68,143.96,159.36
2008,6,1,14,15,12.22,-16.13,11.28,-16.49,10.69,-14.83,11.46,-12.85,10.06,-13.48,99.0,106.0,1887.0,2025.0,2874.0,9200,33675,25675,8300.0,20750.0,80.22,113.28,141.06,157.88,180.76
2008,6,1,14,30,12.31,-16.17,11.46,-12.85,11.32,-16.53,11.32,-15.36,14.0,-5.0,123.0,2438.0,2838.0,2150.0,0.0,9175,2975,51300,3775.0,0.0,77.16,112.45,114.98,157.88,400.0
2008,6,1,14,45,12.35,-16.22,11.37,-16.62,10.15,-13.75,14.0,-5.0,14.0,-5.0,162.0,1276.0,1830.0,0.0,0.0,10975,3000,51825,0.0,0.0,75.11,110.77,173.67,400.0,400.0
2008,6,1,15,0,12.44,-16.26,11.41,-16.67,10.2,-13.7,10.83,-13.88,14.0,-5.0,159.0,1875.0,2729.0,2437.0,0.0,10850,2525,800,53250.0,0.0,72.03,109.9,150.94,173.28,400.0
2008,6,1,15,15,12.53,-16.31,11.41,-16.76,10.78,-13.93,11.41,-15.41,14.0,-5.0,132.0,2029.0,3275.0,2904.0,0.0,13300,1825,26150,28400.0,0.0,69.01,110.32,111.83,152.12,400.0
2008,6,1,15,30,12.26,-15.27,12.58,-16.31,11.46,-15.5,11.28,-14.24,11.5,-16.8,160.0,34.0,3104.0,2105.0,2849.0,11700,11700,750,6775.0,3550.0,67.01,85.49,106.53,110.11,131.55
2008,6,1,15,45,12.31,-15.27,12.71,-16.31,11.46,-15.59,10.74,-14.78,11.32,-14.33,124.0,87.0,2003.0,2891.0,2714.0,11825,11825,6650,32075.0,14125.0,62.03,84.1,109.44,129.14,140.8
2008,6,1,16,0,12.76,-16.35,12.31,-15.32,10.33,-15.27,11.41,-14.42,11.5,-15.68,100.0,140.0,3240.0,2571.0,2562.0,19775,11050,6075,32550.0,300.0,60.0,83.26,106.89,125.03,149.25
2008,6,1,16,15,12.94,-16.26,12.31,-15.36,11.59,-14.56,10.92,-14.96,11.5,-15.77,177.0,2428.0,3497.0,2778.0,3055.0,18625,8525,5550,7575.0,4900.0,55.15,82.46,106.37,116.97,132.19
2008,6,1,16,30,13.07,-16.31,11.55,-15.81,10.92,-15.05,12.31,-15.41,11.68,-14.56,296.0,3499.0,2009.0,3555.0,2553.0,7925,8925,4575,7300.0,1375.0,50.09,82.08,104.09,114.39,131.24
2008,6,1,16,45,13.12,-16.31,10.96,-15.14,11.59,-15.9,11.73,-14.51,12.49,-15.5,349.0,2442.0,1763.0,2311.0,1367.0,9175,11700,3025,6550.0,1225.0,48.09,75.77,102.7,114.06,128.44
2008,6,1,17,0,13.3,-16.17,11.01,-15.23,11.59,-15.95,11.77,-14.65,12.49,-15.54,360.0,3427.0,3187.0,3404.0,2849.0,12000,14575,2225,5025.0,325.0,42.76,75.03,102.59,110.28,126.65
2008,6,1,17,15,10.74,-14.33,12.44,-15.59,11.55,-16.04,13.34,-16.17,14.0,-5.0,5569.0,3411.0,3568.0,2451.0,0.0,13375,20350,750,6775.0,0.0,40.79,75.27,104.31,147.14,400.0
2008,6,1,17,30,13.39,-16.13,10.87,-14.42,12.4,-15.68,14.0,-5.0,14.0,-5.0,4514.0,6068.0,5149.0,0.0,0.0,16250,21575,7225,0.0,0.0,40.02,76.24,141.33,400.0,400.0
2008,6,1,17,45,12.4,-15.72,13.75,-16.04,10.92,-14.47,14.0,-5.0,14.0,-5.0,4799.0,4104.0,5032.0,0.0,0.0,20275,20300,7050,0.0,0.0,29.07,75.69,138.65,400.0,400.0
2008,6,1,18,0,11.05,-14.51,13.79,-16.04,12.31,-15.81,14.0,-5.0,14.0,-5.0,4029.0,5656.0,3799.0,0.0,0.0,21875,25450,7875,0.0,0.0,28.65,77.88,134.62,400.0,400.0
2008,6,1,18,15,11.73,-15.41,13.84,-16.08,10.56,-14.65,11.14,-14.56,12.26,-15.9,9946.0,11590.0,8747.0,10761.0,10122.0,22150,12525,13400,5075.0,4050.0,25.94,79.25,101.53,130.59,147.83
2008,6,1,18,30,11.73,-14.74,11.19,-14.65,12.31,-15.95,13.52,-16.49,11.73,-15.54,11785.0,7978.0,12122.0,7030.0,7329.0,21450,13175,10200,375.0,5150.0,34.06,78.09,100.17,110.54,128.38
2008,6,1,18,45,11.73,-14.69,13.57,-16.62,12.31,-15.99,11.23,-14.69,11.77,-15.63,10204.0,11224.0,12152.0,10165.0,11320.0,21425,14375,9700,725.0,4675.0,32.76,76.79,97.51,110.15,125.72
2008,6,1,19,0,13.57,-16.71,10.6,-15.5,11.82,-15.68,12.35,-16.08,11.14,-14.78,2273.0,4065.0,3819.0,4346.0,3788.0,30950,14050,8550,5275.0,750.0,33.53,75.43,96.32,127.24,139.09
2008,6,1,19,15,11.77,-15.72,12.4,-16.17,12.13,-15.18,13.61,-16.76,11.55,-15.27,4214.0,3481.0,3570.0,2339.0,4326.0,19425,13300,3350,3350.0,350.0,32.89,73.17,90.38,97.86,108.47
2008,6,1,19,30,12.49,-16.26,13.88,-16.26,11.82,-15.81,14.2,-15.81,12.08,-15.27,2774.0,3554.0,2598.0,4103.0,3350.0,16325,16325,12825,2600.0,3825.0,21.84,24.17,70.03,91.0,95.35
2008,6,1,19,45,13.93,-16.17,12.53,-16.26,12.08,-15.23,11.82,-15.9,14.0,-5.0,2324.0,3194.0,3606.0,3649.0,0.0,12400,11850,1600,5275.0,0.0,21.93,69.07,91.79,94.89,400.0
2008,6,1,20,0,13.97,-16.17,11.86,-15.86,12.58,-16.22,14.0,-5.0,14.0,-5.0,2560.0,3709.0,3383.0,0.0,0.0,11550,11025,6300,0.0,0.0,20.12,67.12,93.21,400.0,400.0
2008,6,1,20,15,14.02,-16.17,12.62,-16.17,11.86,-15.72,14.0,-5.0,14.0,-5.0,2088.0,2454.0,3239.0,0.0,0.0,9775,9875,4650,0.0,0.0,19.72,66.27,93.94,400.0,400.0
2008,6,1,20,30,14.02,-16.17,12.49,-16.26,11.82,-16.31,11.86,-15.68,14.0,-5.0,1794.0,2126.0,2908.0,3307.0,0.0,6100,7750,975,2400.0,0.0,19.72,70.03,94.01,94.37,400.0
2008,6,1,20,45,12.49,-16.26,11.86,-16.35,11.82,-15.59,14.06,-16.26,14.0,-5.0,3108.0,2018.0,2053.0,2647.0,0.0,2175,6425,1575,275.0,0.0,16.55,70.03,93.02,97.02,400.0
2008,6,1,21,0,11.86,-16.4,12.58,-16.26,14.0,-5.0,14.0,-5.0,14.0,-5.0,2577.0,2284.0,0.0,0.0,0.0,4975,1975,0,0.0,0.0,67.07,92.09,400.0,400.0,400.0
2008,6,1,21,15,12.62,-16.26,11.91,-16.44,14.0,-5.0,14.0,-5.0,14.0,-5.0,1349.0,1950.0,0.0,0.0,0.0,3250,2700,0,0.0,0.0,66.07,91.14,400.0,400.0,400.0
2008,6,1,21,30,11.95,-16.44,12.67,-16.26,14.0,-5.0,14.0,-5.0,14.0,-5.0,1704.0,1590.0,0.0,0.0,0.0,1400,925,0,0.0,0.0,64.07,89.14,400.0,400.0,400.0
2008,6,2,1,45,10.38,-10.06,11.73,-10.11,14.0,-5.0,14.0,-5.0,14.0,-5.0,23278.0,13487.0,0.0,0.0,0.0,9000,9175,0,0.0,0.0,234.14,256.55,400.0,400.0,400.0
2008,6,2,2,0,10.51,-10.24,11.82,-10.15,14.0,-5.0,14.0,-5.0,14.0,-5.0,17732.0,5560.0,0.0,0.0,0.0,8950,13200,0,0.0,0.0,232.02,249.34,400.0,400.0,400.0
2008,6,2,2,30,12.13,-10.06,10.15,-10.51,14.0,-5.0,14.0,-5.0,14.0,-5.0,15062.0,17168.0,0.0,0.0,0.0,8775,13600,0,0.0,0.0,230.34,248.21,400.0,400.0,400.0
2008,6,2,2,45,12.13,-10.6,10.2,-10.69,12.17,-10.15,14.0,-5.0,14.0,-5.0,8010.0,21605.0,16253.0,0.0,0.0,1875,6625,11900,0.0,0.0,212.62,227.18,242.86,400.0,400.0
2008,6,2,3,0,12.22,-10.69,12.26,-10.2,10.2,-10.78,11.19,-10.06,14.0,-5.0,15099.0,17553.0,17746.0,21540.0,0.0,1925,5650,10650,3950.0,0.0,208.72,225.21,240.51,243.35,400.0
2008,6,2,3,15,11.23,-10.24,12.22,-10.74,12.22,-10.24,10.24,-10.92,14.0,-5.0,12923.0,15135.0,19104.0,9860.0,0.0,1550,4100,9950,6650.0,0.0,208.17,224.02,235.36,236.71,400.0
2008,6,2,3,30,10.29,-11.01,11.32,-10.33,12.17,-10.29,12.31,-10.78,14.0,-5.0,17163.0,16348.0,13948.0,14903.0,0.0,1700,1950,6900,7725.0,0.0,204.83,222.5,232.4,232.65,400.0
2008,6,2,3,45,11.37,-10.33,10.2,-10.38,10.38,-11.1,12.35,-10.87,14.0,-5.0,18761.0,12899.0,12390.0,12565.0,0.0,2675,4300,7525,350.0,0.0,201.68,228.18,231.71,251.6,400.0
2008,6,2,4,0,12.44,-11.01,11.37,-10.42,10.47,-11.19,14.0,-5.0,14.0,-5.0,10229.0,21629.0,14903.0,0.0,0.0,2150,1900,6550,0.0,0.0,195.93,223.33,229.06,400.0,400.0
2008,6,2,4,45,11.82,-11.01,11.73,-12.27,14.0,-5.0,14.0,-5.0,14.0,-5.0,12062.0,10374.0,0.0,0.0,0.0,950,1050,0,0.0,0.0,168.11,203.93,400.0,400.0,400.0
2008,6,2,5,0,11.59,-12.31,11.91,-11.1,14.0,-5.0,14.0,-5.0,14.0,-5.0,4365.0,9385.0,0.0,0.0,0.0,2425,2125,0,0.0,0.0,169.4,199.9,400.0,400.0,400.0
2008,6,2,5,15,11.95,-11.23,11.64,-12.4,11.14,-11.32,14.0,-5.0,14.0,-5.0,7549.0,7088.0,8967.0,0.0,0.0,2100,1100,475,0.0,0.0,165.8,195.88,205.81,400.0,400.0
2008,6,2,5,30,11.68,-12.49,11.19,-11.41,12.04,-11.37,14.0,-5.0,14.0,-5.0,5419.0,6979.0,6929.0,0.0,0.0,1025,1525,525,0.0,0.0,162.8,189.62,202.2,400.0,400.0
2008,6,2,5,45,11.73,-12.58,12.08,-11.5,14.0,-5.0,14.0,-5.0,14.0,-5.0,4431.0,5726.0,0.0,0.0,0.0,825,600,0,0.0,0.0,159.2,185.59,400.0,400.0,400.0
2008,6,4,3,15,10.24,-10.42,10.83,-10.02,14.0,-5.0,14.0,-5.0,14.0,-5.0,12707.0,14854.0,0.0,0.0,0.0,375,3425,0,0.0,0.0,249.61,250.57,400.0,400.0,400.0
2008,6,4,6,15,10.15,-11.5,11.73,-10.02,14.0,-5.0,14.0,-5.0,14.0,-5.0,951.0,8232.0,0.0,0.0,0.0,14425,425,0,0.0,0.0,222.14,236.88,400.0,400.0,400.0
2008,6,4,7,0,10.2,-11.68,11.95,-10.2,14.0,-5.0,14.0,-5.0,14.0,-5.0,1752.0,3913.0,0.0,0.0,0.0,32700,14600,0,0.0,0.0,216.42,228.23,400.0,400.0,400.0
2008,6,4,7,15,10.24,-11.73,10.6,-10.78,12.0,-10.24,14.0,-5.0,14.0,-5.0,919.0,2983.0,1540.0,0.0,0.0,31575,12400,800,0.0,0.0,215.0,226.93,231.45,400.0,400.0
2008,6,4,7,30,10.69,-10.87,12.04,-10.33,14.0,-5.0,14.0,-5.0,14.0,-5.0,2426.0,1640.0,0.0,0.0,0.0,4025,5525,0,0.0,0.0,222.47,227.26,400.0,400.0,400.0
2008,6,4,7,45,10.29,-11.91,10.92,-11.01,12.08,-10.38,14.0,-5.0,14.0,-5.0,1187.0,2091.0,2136.0,0.0,0.0,2600,8825,2450,0.0,0.0,208.6,219.4,221.17,400.0,400.0
2008,6,4,8,0,10.38,-11.95,10.92,-11.1,12.13,-10.42,14.0,-5.0,14.0,-5.0,1651.0,2281.0,2447.0,0.0,0.0,1525,12275,1550,0.0,0.0,205.78,216.93,218.56,400.0,400.0
2008,6,4,8,15,10.83,-11.19,13.61,-10.24,10.42,-12.0,12.76,-10.15,12.17,-10.47,1470.0,1167.0,541.0,2955.0,1877.0,575,32350,16200,250.0,1125.0,202.95,213.97,216.01,216.9,221.98
2008,6,4,8,30,13.43,-10.47,11.41,-11.46,14.0,-5.0,14.0,-5.0,14.0,-5.0,1803.0,1399.0,0.0,0.0,0.0,18450,32325,0,0.0,0.0,197.5,206.81,400.0,400.0,400.0
2008,6,4,8,45,13.16,-10.87,10.74,-11.46,14.0,-5.0,14.0,-5.0,14.0,-5.0,777.0,1823.0,0.0,0.0,0.0,35025,19775,0,0.0,0.0,194.28,210.68,400.0,400.0,400.0
2008,6,4,9,0,13.21,-10.87,10.69,-11.59,14.0,-5.0,14.0,-5.0,14.0,-5.0,12276.0,13427.0,0.0,0.0,0.0,31450,10675,0,0.0,0.0,194.81,207.42,400.0,400.0,400.0
2008,6,4,9,15,13.21,-10.96,11.59,-11.59,10.69,-11.68,14.0,-5.0,14.0,-5.0,9169.0,9162.0,13799.0,0.0,0.0,10000,34025,11675,0.0,0.0,189.53,191.88,205.12,400.0,400.0
2008,6,4,9,30,10.02,-14.56,13.25,-11.05,14.33,-10.51,10.6,-11.82,11.23,-12.09,299.0,10930.0,1662.0,7706.0,2317.0,7450,13050,19475,12750.0,15150.0,166.36,183.04,187.54,203.96,204.02
2008,6,4,9,45,10.06,-14.65,13.34,-11.14,14.33,-10.47,10.92,-11.59,11.19,-12.27,269.0,9964.0,1907.0,7143.0,2747.0,6875,15325,20100,5125.0,14525.0,164.44,178.87,183.97,202.43,206.02
2008,6,4,10,0,10.11,-14.74,11.14,-12.4,13.21,-11.37,10.74,-12.22,10.92,-11.64,235.0,4638.0,10625.0,13906.0,14769.0,5475,18300,18225,18300.0,5400.0,161.61,176.39,177.29,190.28,201.64
2008,6,4,10,15,10.15,-14.83,13.21,-11.55,11.95,-12.22,11.64,-11.59,10.78,-12.4,197.0,5195.0,2590.0,11515.0,7285.0,9400,24725,18175,24725.0,1175.0,159.77,164.83,171.48,184.57,189.86
2008,6,4,10,30,10.69,-12.49,11.95,-12.35,14.02,-10.83,10.96,-11.68,13.16,-11.68,1051.0,2278.0,705.0,1309.0,1782.0,7750,19525,17075,13975.0,4825.0,161.15,167.17,184.59,193.58,199.44
2008,6,4,10,45,10.6,-12.58,12.04,-12.49,13.16,-11.86,10.96,-11.68,11.41,-12.53,1416.0,1422.0,1656.0,1262.0,1546.0,7900,31600,3700,14475.0,4200.0,156.16,161.12,166.83,184.72,199.44
2008,6,4,11,0,13.12,-12.04,11.59,-12.09,12.04,-12.62,11.46,-12.62,11.55,-12.18,3937.0,3000.0,4296.0,4889.0,3097.0,8125,33200,4675,4675.0,4675.0,151.99,156.24,163.25,174.03,175.89
